aX,aY,aZ,gX,gY,gZ
0.930,-0.030,0.218,4.700,0.732,13.306
0.947,0.009,0.237,4.700,0.183,15.076
0.956,0.111,0.196,9.521,0.916,15.686
0.958,0.115,0.191,10.986,0.000,12.207
0.952,0.079,0.212,9.033,-1.038,7.996
0.947,0.098,0.186,8.789,-0.366,6.897
0.952,0.094,0.190,7.874,-1.160,6.042
0.961,0.065,0.202,4.944,-1.526,4.761
0.965,0.045,0.206,4.944,-1.160,4.028
0.956,0.034,0.176,6.470,-0.305,3.784
0.958,0.046,0.159,6.531,-0.366,4.028
0.962,0.043,0.169,6.348,-1.587,4.028
0.964,0.039,0.186,6.958,-2.930,3.601
0.966,0.037,0.208,8.911,-3.967,3.113
0.963,0.037,0.203,10.742,-4.089,2.869
0.972,0.054,0.190,12.329,-4.272,2.686
0.976,0.067,0.205,14.526,-5.310,1.587
0.982,0.059,0.252,15.320,-6.470,0.061
0.985,0.064,0.242,14.404,-4.456,-0.549
0.982,0.057,0.229,13.184,-2.625,-0.977

0.948,1.219,0.662,54.871,-62.683,-155.518
0.910,1.377,0.686,56.458,-51.880,-190.125
0.813,1.301,0.706,59.753,-41.382,-233.459
0.713,1.006,0.720,68.176,-33.386,-278.259
0.566,0.640,0.766,75.684,-25.452,-312.805
0.441,0.373,0.725,80.139,-14.221,-334.473
0.406,0.137,0.799,79.407,-3.784,-348.450
0.361,-0.016,0.999,74.097,2.991,-359.192
0.308,-0.260,1.090,72.266,17.578,-364.563
0.234,-0.553,1.102,76.721,36.377,-364.502
0.165,-0.686,1.177,75.806,52.673,-356.018
0.111,-0.672,1.217,77.698,68.909,-344.360
0.077,-0.573,1.390,76.355,86.731,-337.708
-0.031,-0.830,1.500,77.209,111.267,-345.154
-0.175,-1.243,1.401,87.280,143.555,-347.473
-0.319,-1.573,1.185,91.797,175.354,-328.796
-0.399,-1.843,0.966,90.088,199.097,-295.105
-0.421,-1.945,0.902,78.491,212.524,-254.395
-0.468,-2.106,0.935,64.270,223.999,-215.942
-0.484,-2.258,0.807,59.998,240.234,-178.772
-0.514,-2.284,0.602,63.660,252.502,-137.695
-0.527,-2.260,0.459,68.542,255.859,-98.389
-0.515,-2.164,0.391,66.589,255.188,-61.340
-0.488,-1.962,0.339,64.209,254.761,-29.114
-0.475,-1.824,0.295,61.279,255.981,-4.639
-0.477,-1.728,0.126,67.139,258.484,13.977
-0.460,-1.640,0.018,77.271,254.517,32.043
-0.433,-1.594,-0.042,82.520,247.620,49.377
-0.413,-1.591,-0.107,84.473,242.676,66.650
-0.395,-1.536,-0.217,80.383,240.540,85.571
-0.372,-1.455,-0.346,80.994,235.657,104.492
-0.354,-1.387,-0.449,86.853,228.088,121.948
-0.311,-1.351,-0.542,88.684,218.567,138.794
-0.297,-1.247,-0.691,96.008,208.618,156.921
-0.283,-1.091,-0.814,101.440,195.190,174.377
-0.224,-0.920,-0.855,103.760,177.979,187.500
-0.172,-0.731,-0.908,109.009,161.377,194.946
-0.133,-0.544,-0.967,111.633,146.301,197.205
-0.098,-0.399,-1.019,106.750,131.287,194.275
-0.042,-0.407,-1.055,100.281,117.004,186.829
-0.003,-0.526,-1.051,95.276,103.271,181.458
0.021,-0.605,-1.064,89.111,91.675,184.814
0.036,-0.664,-1.071,81.970,81.970,195.190
0.034,-0.650,-1.101,73.120,75.256,210.327
0.013,-0.619,-1.194,71.899,67.749,225.159
0.005,-0.628,-1.207,70.129,57.129,238.953
0.016,-0.498,-1.214,65.125,46.021,254.211
0.014,-0.329,-1.275,77.515,36.133,264.893
0.027,-0.355,-1.241,81.970,21.179,266.479
0.031,-0.341,-1.182,77.271,8.667,270.325
0.031,-0.234,-1.165,81.238,-1.953,279.602
0.018,-0.024,-1.207,82.214,-10.925,288.391
0.046,0.198,-1.301,77.454,-21.301,292.053
0.077,0.383,-1.348,67.261,-35.339,288.086
0.130,0.589,-1.342,45.959,-51.453,281.006
0.196,0.807,-1.320,26.245,-67.932,270.691
0.308,1.085,-1.218,13.672,-84.961,254.578
0.438,1.269,-1.049,15.015,-101.257,229.004
0.520,1.157,-0.881,29.297,-112.549,188.904
0.559,0.848,-0.809,50.415,-117.493,149.048
0.541,0.517,-0.855,71.289,-118.347,124.756
0.538,0.287,-0.895,88.562,-122.070,118.347
0.517,0.203,-0.841,98.145,-130.859,125.671
0.517,0.271,-0.759,100.037,-138.733,141.174
0.493,0.372,-0.687,93.811,-142.578,157.166
0.499,0.563,-0.578,73.730,-143.188,171.814
0.542,0.966,-0.452,49.133,-142.212,184.326
0.561,1.349,-0.437,27.283,-138.000,184.509
0.593,1.619,-0.600,13.489,-129.333,166.260
0.610,1.716,-0.721,3.174,-127.930,133.423
0.625,1.543,-0.668,0.916,-137.390,92.468
0.624,1.267,-0.551,2.380,-147.949,57.678
0.634,1.058,-0.451,12.329,-155.518,35.217
0.633,0.887,-0.357,27.527,-161.316,21.179
0.654,0.774,-0.234,37.170,-165.283,13.794
0.721,0.795,-0.025,45.837,-168.213,12.817
0.743,0.889,0.107,53.345,-163.818,12.390
0.762,1.000,0.042,56.091,-150.574,7.996
0.758,1.104,-0.135,56.030,-139.160,-1.404
0.716,1.093,-0.238,55.420,-137.817,-17.639
0.700,0.925,-0.184,48.767,-144.897,-36.926
0.683,0.798,-0.163,41.870,-150.269,-50.964
0.693,0.681,-0.045,34.729,-156.067,-60.303
0.739,0.614,0.221,24.719,-162.109,-66.467
0.759,0.564,0.340,19.165,-158.264,-70.923
0.784,0.505,0.359,16.296,-146.362,-75.928
0.820,0.530,0.496,10.376,-139.404,-80.139
0.844,0.587,0.522,10.864,-130.310,-85.022
0.833,0.607,0.419,17.456,-119.629,-92.834
0.817,0.417,0.334,24.109,-113.586,-103.149
0.821,0.234,0.448,22.461,-113.220,-108.032
0.840,0.123,0.555,21.729,-109.802,-104.126
0.870,0.052,0.624,22.583,-101.379,-98.633
0.881,-0.025,0.612,19.836,-89.600,-92.529
0.890,-0.016,0.635,9.521,-78.979,-83.740
0.920,0.038,0.727,1.282,-71.045,-75.562
0.931,0.111,0.748,-2.197,-60.913,-71.716
0.925,0.113,0.672,-5.554,-48.645,-72.021
0.902,0.058,0.560,-5.249,-39.856,-73.425
0.888,-0.023,0.547,-3.845,-37.537,-73.608
0.887,-0.087,0.567,-3.113,-36.987,-70.496
0.907,-0.133,0.597,-2.136,-34.119,-65.430
0.921,-0.184,0.633,-3.479,-30.029,-60.364
0.923,-0.217,0.596,0.366,-24.414,-54.810
0.927,-0.227,0.573,5.493,-19.897,-47.974
0.933,-0.215,0.593,6.653,-16.113,-41.504
0.934,-0.144,0.561,7.874,-10.803,-34.790
0.917,-0.117,0.535,13.000,-6.226,-32.104
0.910,-0.140,0.553,15.991,-3.418,-31.677
0.912,-0.139,0.523,15.686,0.732,-29.419
0.908,-0.140,0.479,11.658,6.042,-26.123
0.915,-0.161,0.435,4.395,10.803,-22.827
0.917,-0.147,0.383,-2.197,14.343,-18.372
0.915,-0.131,0.314,-5.798,15.686,-14.099
0.924,-0.096,0.287,-6.775,14.465,-11.047
0.930,-0.109,0.303,-1.343,12.329,-10.254
0.936,-0.125,0.301,5.371,10.498,-9.888
0.937,-0.087,0.320,13.245,8.667,-7.263
0.946,-0.073,0.344,15.869,9.338,-5.249

-0.073,-1.540,1.428,80.261,152.527,-342.651
-0.115,-1.813,1.261,76.782,179.810,-310.181
-0.177,-1.773,1.053,75.378,198.242,-268.616
-0.233,-1.666,0.887,69.885,212.158,-231.018
-0.282,-1.706,0.831,69.641,221.191,-206.421
-0.333,-1.741,0.816,66.711,231.262,-183.594
-0.395,-1.754,0.792,65.552,243.530,-160.400
-0.450,-1.731,0.696,65.918,256.531,-137.268
-0.495,-1.772,0.591,68.115,266.785,-116.760
-0.546,-1.862,0.482,76.477,273.804,-96.802
-0.579,-1.913,0.325,84.961,279.785,-73.364
-0.578,-1.869,0.190,89.966,281.433,-47.180
-0.568,-1.756,0.099,93.506,278.687,-22.644
-0.564,-1.682,0.051,91.492,275.635,-2.380
-0.526,-1.651,-0.038,96.985,271.912,13.733
-0.498,-1.485,-0.199,109.558,267.883,31.738
-0.477,-1.373,-0.326,112.854,260.376,47.058
-0.436,-1.292,-0.368,108.459,250.366,58.777
-0.392,-1.276,-0.395,107.605,241.333,69.946
-0.372,-1.222,-0.507,107.239,234.558,83.313
-0.354,-1.165,-0.644,102.966,226.318,98.267
-0.342,-1.168,-0.715,96.863,214.722,112.549
-0.333,-1.133,-0.797,92.407,202.148,129.395
-0.320,-1.017,-0.885,96.863,188.599,148.865
-0.301,-0.877,-0.949,107.422,172.607,165.466
-0.269,-0.759,-1.001,109.009,156.067,176.697
-0.245,-0.732,-1.062,103.333,141.541,183.777
-0.234,-0.781,-1.145,101.868,128.723,191.772
-0.232,-0.775,-1.218,104.919,115.417,204.651
-0.215,-0.714,-1.250,111.206,99.182,218.994
-0.193,-0.501,-1.259,110.596,83.191,232.849
-0.151,-0.315,-1.234,96.741,68.909,239.807
-0.119,-0.207,-1.260,81.848,57.190,235.718
-0.070,-0.204,-1.312,69.641,46.082,227.783
-0.060,-0.179,-1.332,63.477,31.921,221.863
-0.027,-0.094,-1.377,65.002,16.052,219.238
0.026,0.035,-1.386,73.364,-2.319,214.233
0.067,0.091,-1.348,84.473,-21.973,203.186
0.114,0.029,-1.342,90.149,-39.551,187.439
0.139,-0.135,-1.328,93.018,-56.580,173.889
0.157,-0.360,-1.242,95.398,-72.998,168.457
0.176,-0.405,-1.103,90.820,-87.524,176.819
0.217,-0.394,-1.000,92.896,-97.473,190.308
0.249,-0.375,-0.846,94.971,-105.591,201.904
0.263,-0.360,-0.719,91.919,-108.521,213.745
0.259,-0.329,-0.668,86.609,-106.445,226.746
0.254,-0.202,-0.650,83.679,-102.844,241.943
0.283,0.018,-0.627,80.017,-100.159,254.883
0.299,0.263,-0.616,70.129,-98.389,262.573
0.288,0.508,-0.618,50.354,-95.825,264.709
0.325,0.637,-0.575,38.391,-94.360,261.047
0.380,0.823,-0.471,32.104,-93.994,255.920
0.386,1.039,-0.519,30.396,-88.379,249.390
0.420,1.148,-0.619,35.828,-82.397,234.680
0.475,1.173,-0.649,43.579,-82.642,214.294
0.501,1.251,-0.635,45.898,-86.182,197.388
0.547,1.394,-0.703,44.922,-86.182,179.993
0.578,1.407,-0.662,43.884,-89.050,154.602
0.608,1.331,-0.640,38.513,-92.163,123.535
0.592,1.183,-0.737,40.344,-92.468,96.741
0.573,1.072,-0.807,47.302,-98.816,76.721
0.569,1.003,-0.807,53.894,-111.267,63.477
0.559,0.923,-0.773,59.204,-123.108,52.307
0.568,0.914,-0.681,58.533,-133.606,44.312
0.573,1.020,-0.491,58.228,-145.935,39.429
0.646,1.260,-0.153,58.167,-156.067,34.424
0.718,1.541,0.069,60.974,-154.724,22.644
0.753,1.639,0.073,69.519,-140.686,-2.075
0.763,1.524,-0.037,73.486,-124.512,-33.997
0.754,1.302,-0.161,70.129,-114.441,-62.927
0.727,1.025,-0.223,66.101,-111.877,-83.984
0.714,0.789,-0.242,61.768,-113.525,-96.252
0.733,0.688,-0.223,61.523,-119.263,-101.196
0.766,0.670,-0.137,70.496,-127.319,-104.736
0.798,0.567,0.037,72.754,-133.179,-112.244
0.822,0.505,0.155,78.186,-132.996,-119.995
0.866,0.514,0.279,86.975,-129.395,-123.901
0.912,0.562,0.419,89.478,-122.253,-125.183
0.924,0.559,0.466,85.449,-108.337,-126.709
0.929,0.492,0.431,76.111,-91.187,-129.761
0.922,0.435,0.369,60.852,-76.233,-131.836
0.883,0.319,0.273,48.157,-66.040,-133.850
0.879,0.192,0.260,42.603,-63.599,-134.216
0.900,0.117,0.301,44.495,-65.552,-132.385
0.929,0.045,0.323,51.392,-65.918,-130.981
0.939,-0.064,0.310,59.448,-65.857,-130.066
0.939,-0.156,0.302,67.810,-65.857,-126.953
0.958,-0.116,0.336,73.120,-66.467,-120.056
0.963,-0.107,0.415,71.655,-65.247,-114.258
0.956,-0.109,0.427,68.298,-58.594,-109.253
0.958,-0.088,0.433,61.646,-49.255,-103.638
0.970,-0.077,0.455,50.293,-42.297,-98.389
0.941,-0.136,0.457,37.903,-34.424,-94.604
0.937,-0.248,0.444,25.452,-25.879,-89.661
0.941,-0.306,0.429,14.160,-17.639,-80.444
0.945,-0.283,0.350,7.263,-10.498,-68.787
0.947,-0.322,0.318,4.211,-6.287,-60.791
0.939,-0.387,0.298,3.601,-5.127,-55.420
0.933,-0.379,0.215,8.484,-4.150,-47.729
0.933,-0.334,0.172,13.184,-5.981,-40.039
0.929,-0.321,0.204,16.907,-10.437,-34.180
0.925,-0.320,0.209,19.897,-13.123,-29.602
0.925,-0.301,0.254,19.409,-13.733,-24.719
0.945,-0.305,0.365,13.428,-13.306,-19.470
0.958,-0.296,0.390,6.226,-7.568,-14.282
0.958,-0.318,0.364,0.549,0.061,-9.094
0.958,-0.268,0.317,-7.446,5.615,-2.991
0.959,-0.192,0.266,-12.695,9.277,2.563
0.963,-0.147,0.268,-14.038,9.521,5.188
0.954,-0.117,0.228,-11.658,9.949,6.042
0.952,-0.097,0.199,-7.141,9.155,5.737
0.951,-0.013,0.145,-1.221,7.385,4.333
0.945,-0.076,0.154,3.235,4.944,-0.427
0.940,-0.143,0.168,3.174,2.625,-2.380
0.943,-0.148,0.178,3.174,2.136,-0.977
0.957,-0.099,0.165,3.662,2.502,1.587
0.949,-0.134,0.176,2.014,3.174,2.136
0.950,-0.145,0.176,-2.258,4.456,4.517
0.954,-0.123,0.156,-5.432,6.042,8.179

1.000,1.427,0.565,81.360,-108.337,-114.319
0.981,1.405,0.778,96.802,-106.201,-147.217
0.917,1.221,0.851,105.957,-93.140,-181.274
0.823,0.996,0.733,110.962,-76.111,-210.327
0.747,0.756,0.633,111.633,-66.956,-234.070
0.656,0.504,0.710,111.328,-68.970,-253.662
0.617,0.374,0.910,117.615,-71.655,-267.700
0.575,0.301,1.166,121.582,-67.200,-279.724
0.497,0.205,1.369,117.126,-48.157,-294.556
0.414,-0.014,1.581,102.722,-20.752,-310.242
0.308,-0.240,1.822,75.012,13.794,-319.946
0.171,-0.531,2.019,36.865,57.495,-321.655
0.034,-0.835,2.269,0.427,104.858,-317.078
-0.062,-1.166,2.520,-20.630,152.954,-311.096
-0.223,-1.372,2.452,-13.489,208.435,-302.124
-0.445,-1.634,2.007,10.986,263.611,-293.274
-0.621,-1.989,1.448,31.128,305.237,-280.151
-0.715,-2.434,1.013,40.100,327.393,-256.836
-0.750,-2.670,0.711,41.504,334.595,-214.294
-0.750,-2.706,0.347,44.434,338.257,-159.912
-0.729,-2.638,0.042,41.992,333.862,-106.628
-0.687,-2.562,-0.107,34.973,321.350,-60.120
-0.648,-2.437,-0.187,32.410,306.274,-19.470
-0.613,-2.196,-0.329,40.161,291.870,15.381
-0.555,-2.071,-0.466,54.688,274.475,42.236
-0.516,-1.956,-0.514,64.026,253.967,65.796
-0.456,-1.815,-0.506,65.002,235.901,89.661
-0.381,-1.659,-0.473,62.866,221.802,111.450
-0.311,-1.483,-0.535,62.256,212.891,130.066
-0.276,-1.337,-0.650,62.195,203.003,145.447
-0.221,-1.170,-0.707,67.505,187.256,158.264
-0.160,-0.988,-0.776,75.134,170.898,169.434
-0.111,-0.860,-0.827,78.186,156.189,177.002
-0.078,-0.836,-0.840,76.660,142.578,181.824
-0.038,-0.832,-0.849,73.364,131.653,189.697
-0.021,-0.764,-0.880,70.374,122.864,202.515
0.000,-0.675,-0.886,63.782,115.295,216.797
0.027,-0.461,-0.792,51.453,107.483,230.957
0.080,-0.249,-0.714,32.837,103.516,240.601
0.146,-0.069,-0.620,14.832,104.919,241.821
0.186,0.069,-0.626,5.249,109.436,237.305
0.253,0.224,-0.687,4.333,112.976,226.807
0.311,0.262,-0.732,2.930,113.586,211.487
0.354,0.202,-0.864,-0.916,113.953,193.726
0.372,0.118,-1.024,-1.587,112.122,179.749
0.408,0.057,-1.101,1.038,103.577,170.288
0.442,0.035,-1.122,4.456,90.088,163.635
0.478,0.069,-1.182,14.526,75.562,158.264
0.500,0.061,-1.215,28.259,57.678,151.367
0.535,-0.004,-1.112,34.485,36.133,144.287
0.573,-0.030,-0.971,35.767,18.188,141.479
0.590,-0.081,-0.901,36.316,8.606,141.907
0.586,-0.155,-0.846,34.424,4.150,147.095
0.584,-0.152,-0.816,29.724,1.892,158.569
0.577,-0.098,-0.785,24.902,-0.305,172.791
0.584,0.040,-0.719,18.372,-2.380,185.303
0.598,0.315,-0.658,8.911,-3.357,194.092
0.644,0.601,-0.617,-1.404,-2.380,194.763
0.664,0.757,-0.699,-6.042,3.174,183.716
0.652,0.725,-0.875,-5.249,8.545,164.124
0.665,0.617,-0.984,-3.479,5.981,145.203
0.681,0.478,-0.964,-1.221,-3.601,131.653
0.679,0.380,-0.897,3.723,-14.099,123.718
0.680,0.238,-0.842,16.724,-21.179,118.164
0.669,0.040,-0.787,24.231,-25.024,116.150
0.637,-0.133,-0.739,23.071,-25.635,123.596
0.588,-0.173,-0.738,20.325,-23.743,140.137
0.537,-0.118,-0.759,22.095,-22.644,160.461
0.526,0.103,-0.761,18.555,-24.048,180.786
0.533,0.515,-0.735,9.094,-26.428,197.876
0.547,0.822,-0.724,-8.362,-27.344,201.355
0.567,1.064,-0.825,-23.987,-26.794,191.406
0.570,1.178,-0.985,-22.278,-29.114,172.241
0.583,1.143,-1.010,-12.817,-39.856,146.729
0.580,1.035,-0.973,1.160,-54.810,120.483
0.585,0.893,-0.938,18.372,-67.749,98.328
0.575,0.723,-0.924,34.485,-78.796,81.055
0.552,0.487,-0.843,48.462,-89.172,70.618
0.535,0.432,-0.794,54.932,-96.375,71.838
0.534,0.528,-0.845,61.096,-101.440,78.796
0.536,0.683,-0.818,64.941,-112.061,84.045
0.540,0.845,-0.666,55.481,-125.366,84.900
0.547,0.945,-0.595,44.800,-132.568,79.834
0.566,1.004,-0.535,37.659,-135.559,71.106
0.578,1.063,-0.410,33.081,-141.052,61.218
0.615,1.087,-0.300,35.828,-143.799,48.706
0.641,1.085,-0.211,42.175,-144.653,34.607
0.650,1.074,-0.133,47.791,-143.188,19.897
0.672,1.192,-0.130,52.917,-139.648,6.348
0.658,1.241,-0.231,65.369,-133.301,-10.925
0.636,1.121,-0.277,75.745,-131.470,-34.790
0.633,0.907,-0.213,88.074,-135.864,-56.641
0.633,0.727,-0.146,102.173,-138.611,-69.824
0.657,0.678,-0.148,108.154,-136.780,-73.120
0.686,0.607,-0.046,102.478,-135.193,-72.571
0.710,0.544,0.010,85.815,-131.531,-70.129
0.732,0.621,-0.034,68.848,-125.366,-64.575
0.764,0.727,0.121,54.810,-127.014,-62.805
0.792,0.753,0.294,53.955,-128.052,-69.214
0.800,0.691,0.320,65.491,-121.399,-80.933
0.782,0.651,0.230,82.581,-113.159,-90.637
0.762,0.596,0.147,100.830,-109.741,-97.961
0.752,0.536,0.140,107.544,-109.680,-103.394
0.774,0.490,0.214,98.145,-108.643,-105.286
0.816,0.429,0.375,77.209,-104.309,-104.431
0.845,0.385,0.534,53.528,-95.459,-101.868
0.859,0.360,0.564,40.405,-81.360,-99.243
0.894,0.352,0.595,37.109,-68.726,-98.267
0.898,0.386,0.603,38.635,-58.228,-99.670
0.880,0.417,0.467,49.194,-47.729,-103.760
0.867,0.362,0.375,63.721,-41.687,-110.229
0.872,0.283,0.422,72.449,-42.419,-116.272
0.883,0.182,0.508,76.050,-41.321,-119.324
0.889,0.097,0.521,77.698,-34.973,-118.958
0.879,0.001,0.486,78.552,-26.306,-115.479
0.871,-0.079,0.482,74.402,-20.447,-108.398
0.860,-0.126,0.400,63.232,-14.038,-98.633
0.864,-0.208,0.407,48.401,-10.376,-88.013
0.894,-0.248,0.476,29.846,-7.996,-75.745

0.912,1.175,0.501,54.871,-33.997,-165.466
0.864,1.283,0.514,82.031,-36.987,-200.745
0.803,1.318,0.554,112.244,-41.992,-243.835
0.726,1.258,0.652,137.756,-45.959,-291.260
0.562,1.109,0.762,147.583,-43.396,-337.402
0.410,0.539,0.877,158.325,-31.677,-382.080
0.321,-0.069,1.227,163.818,-16.785,-405.090
0.254,-0.399,1.498,151.123,11.414,-400.757
0.169,-0.588,1.727,118.774,51.758,-385.071
0.025,-0.905,1.933,84.778,94.482,-372.864
-0.128,-1.291,1.952,65.979,139.893,-357.239
-0.294,-1.609,1.794,55.176,187.134,-330.933
-0.383,-1.870,1.595,47.852,225.830,-299.927
-0.496,-2.183,1.463,48.401,254.517,-270.691
-0.591,-2.516,1.171,51.575,281.494,-235.962
-0.667,-2.717,0.819,58.594,303.040,-189.087
-0.740,-2.811,0.615,55.664,310.913,-134.827
-0.802,-2.797,0.565,39.124,316.101,-77.454
-0.846,-2.855,0.569,25.574,322.876,-24.109
-0.892,-2.734,0.474,14.893,333.252,27.222
-0.965,-2.553,0.146,13.672,342.773,74.768
-0.961,-2.342,-0.084,18.616,338.379,112.244
-0.915,-2.141,-0.300,27.405,323.730,141.357
-0.855,-1.982,-0.526,44.312,306.091,162.903
-0.794,-1.817,-0.676,61.096,282.776,181.946
-0.706,-1.620,-0.837,81.177,256.470,199.829
-0.578,-1.408,-0.903,96.008,227.417,215.942
-0.509,-1.255,-0.857,102.905,198.364,228.271
-0.444,-1.149,-0.838,104.004,175.598,239.380
-0.385,-1.104,-0.780,102.844,159.119,251.892
-0.337,-0.994,-0.705,103.394,146.362,268.250
-0.284,-0.783,-0.688,109.131,137.573,285.461
-0.240,-0.513,-0.697,115.845,131.042,298.096
-0.191,-0.167,-0.753,113.464,126.038,302.612
-0.144,0.029,-0.819,97.717,122.437,296.509
-0.106,0.067,-0.820,75.806,118.164,284.302
-0.067,0.201,-0.899,68.237,115.479,275.879
-0.005,0.353,-1.013,71.472,111.328,268.677
0.053,0.438,-1.097,69.580,103.088,256.165
0.056,0.387,-1.150,63.904,94.727,241.211
0.075,0.280,-1.279,64.697,88.074,227.478
0.081,0.322,-1.400,66.895,77.820,221.619
0.109,0.467,-1.497,59.082,64.270,219.910
0.175,0.584,-1.494,50.293,46.814,214.905
0.233,0.703,-1.488,44.983,29.114,205.750
0.256,0.739,-1.543,44.678,13.306,192.505
0.277,0.680,-1.595,45.837,-2.747,176.453
0.287,0.636,-1.678,51.758,-22.034,164.124
0.263,0.691,-1.841,60.059,-43.518,157.349
0.271,0.832,-1.924,64.148,-71.228,151.917
0.312,0.990,-1.720,59.570,-106.995,143.494
0.383,1.206,-1.398,53.894,-139.404,131.042
0.434,1.377,-1.202,54.565,-158.203,111.328
0.482,1.452,-1.062,60.364,-169.128,83.374
0.522,1.417,-0.920,73.181,-177.124,51.208
0.569,1.313,-0.825,81.604,-179.199,21.484
0.596,1.182,-0.794,86.060,-177.856,-3.235
0.606,1.057,-0.830,85.876,-176.453,-22.705
0.607,0.923,-0.858,83.557,-179.626,-37.415
0.592,0.809,-0.834,81.055,-188.599,-47.485
0.616,0.731,-0.749,77.209,-199.890,-53.406
0.629,0.663,-0.564,75.317,-212.280,-57.739
0.678,0.692,-0.263,72.571,-222.961,-61.157
0.746,0.766,0.035,73.486,-225.891,-66.650
0.807,0.753,0.296,79.895,-219.421,-77.393
0.855,0.755,0.455,83.252,-204.773,-88.135
0.853,0.731,0.490,88.623,-186.646,-98.755
0.862,0.626,0.535,92.163,-170.959,-109.375
0.895,0.442,0.641,84.717,-157.227,-117.432
0.900,0.321,0.660,69.946,-138.672,-118.958
0.882,0.156,0.598,56.641,-119.141,-116.760
0.902,0.001,0.570,41.992,-104.553,-112.732
0.905,-0.132,0.559,30.884,-95.032,-106.018
0.923,-0.177,0.559,24.170,-85.876,-97.229
0.943,-0.192,0.507,27.283,-77.393,-89.783
0.940,-0.201,0.444,36.926,-70.618,-85.999
0.931,-0.214,0.397,52.734,-68.054,-83.862
0.929,-0.153,0.374,66.895,-67.078,-80.994
0.925,-0.078,0.392,79.102,-66.589,-79.590
0.946,-0.150,0.420,79.895,-62.378,-80.200
0.961,-0.278,0.483,59.937,-55.298,-76.477
0.973,-0.312,0.489,27.649,-43.335,-63.416
0.978,-0.368,0.527,0.488,-31.128,-50.537
0.985,-0.387,0.497,-18.616,-18.677,-39.124
0.978,-0.344,0.373,-27.710,-8.118,-28.748
0.980,-0.325,0.342,-28.442,-5.615,-22.644
0.974,-0.304,0.295,-21.729,-5.920,-19.714
0.981,-0.239,0.193,-7.385,-6.958,-18.860
0.977,-0.201,0.182,6.775,-12.390,-21.484
0.970,-0.215,0.192,15.625,-18.066,-25.024
0.975,-0.228,0.224,19.897,-20.447,-25.757
0.969,-0.254,0.256,20.691,-19.897,-24.170
0.981,-0.244,0.264,17.334,-15.869,-20.386
0.997,-0.251,0.292,12.024,-11.047,-16.235
0.999,-0.244,0.309,4.089,-5.798,-11.963
0.990,-0.213,0.279,-1.831,0.244,-7.141
0.982,-0.188,0.198,-4.822,5.798,-3.357
0.973,-0.186,0.136,-5.920,7.263,-1.587
0.982,-0.180,0.124,-5.127,6.042,0.305
0.985,-0.126,0.106,-2.197,3.357,1.953
0.981,-0.074,0.136,2.869,-0.122,1.404
0.974,-0.058,0.136,6.958,-1.831,-0.916
0.967,-0.108,0.133,10.498,-2.258,-2.686
0.967,-0.120,0.162,10.986,-3.601,-2.441
0.979,-0.083,0.181,8.667,-2.563,-0.366
0.985,-0.096,0.198,5.188,-0.427,0.671
0.984,-0.114,0.191,1.892,2.808,2.014
0.981,-0.097,0.138,0.366,5.676,4.456
0.979,-0.091,0.104,-0.183,6.042,5.920
0.975,-0.092,0.112,-0.244,3.601,6.592
0.979,-0.090,0.133,0.793,1.831,7.385
0.977,-0.075,0.124,3.662,1.770,8.240
0.975,-0.041,0.121,6.653,0.305,8.667
0.978,-0.005,0.115,6.897,-0.610,8.118
0.981,-0.033,0.145,5.127,-1.892,6.226
0.984,-0.052,0.167,4.456,-2.014,5.249
0.990,-0.026,0.142,5.249,-0.061,6.104
0.986,-0.028,0.130,6.165,1.221,5.981
0.985,-0.023,0.140,3.235,1.648,6.592

0.945,1.106,0.624,74.707,-128.052,-195.312
0.844,1.092,0.605,89.844,-116.699,-229.919
0.721,0.910,0.634,98.877,-106.750,-266.479
0.630,0.767,0.849,98.022,-99.182,-295.654
0.562,0.567,1.195,88.196,-88.440,-318.726
0.480,0.362,1.562,75.134,-66.223,-335.266
0.395,0.184,1.882,57.373,-32.166,-344.910
0.279,-0.157,1.991,44.556,9.888,-354.126
0.189,-0.520,1.987,33.752,54.077,-357.971
0.101,-0.796,1.931,25.146,93.262,-352.783
0.007,-1.075,1.924,22.949,126.587,-340.149
-0.047,-1.386,1.985,19.897,157.104,-320.984
-0.113,-1.586,1.939,21.423,189.148,-293.274
-0.200,-1.701,1.776,28.870,220.032,-262.451
-0.309,-1.879,1.557,31.372,247.925,-231.689
-0.379,-2.131,1.363,24.902,272.339,-199.097
-0.435,-2.212,1.148,18.250,291.321,-159.546
-0.467,-2.121,0.913,20.203,303.223,-119.263
-0.492,-1.995,0.728,27.893,308.838,-86.121
-0.523,-1.967,0.565,36.621,308.899,-61.890
-0.565,-2.014,0.350,48.035,306.458,-40.649
-0.571,-1.979,0.197,51.880,299.988,-16.418
-0.578,-1.884,0.090,50.171,289.978,6.958
-0.563,-1.907,0.056,52.307,278.625,24.048
-0.555,-1.864,-0.085,62.500,270.264,43.091
