aX,aY,aZ,gX,gY,gZ
-0.204,0.009,-1.263,-41.199,-141.052,-226.440
-0.290,-0.054,-1.367,-33.752,-156.311,-241.211
-0.336,-0.444,-1.359,-24.841,-180.237,-263.916
-0.360,-1.005,-1.253,-5.249,-203.186,-278.076
-0.357,-1.474,-1.089,1.282,-216.309,-268.616
-0.327,-1.451,-1.144,-2.686,-218.323,-233.337
-0.341,-1.246,-1.121,-10.742,-226.196,-197.876
-0.315,-1.162,-0.906,-13.733,-242.187,-178.040
-0.282,-1.045,-0.674,-13.184,-253.784,-165.100
-0.256,-0.898,-0.522,-13.245,-256.348,-153.809
-0.228,-0.843,-0.408,-12.390,-255.432,-148.132
-0.212,-0.914,-0.379,-12.817,-253.113,-146.118
-0.180,-0.977,-0.408,-12.817,-249.756,-141.907
-0.172,-1.152,-0.388,-15.686,-249.451,-135.620
-0.143,-1.316,-0.295,-20.508,-251.099,-125.610
-0.120,-1.258,-0.292,-28.809,-249.390,-107.361
-0.099,-1.157,-0.279,-30.029,-248.230,-91.736
-0.095,-1.252,-0.305,-29.053,-249.207,-84.045
-0.090,-1.417,-0.302,-34.302,-251.770,-73.425
-0.062,-1.409,-0.235,-44.495,-257.751,-53.894
-0.024,-1.557,-0.039,-50.659,-264.282,-35.461
-0.009,-1.763,0.044,-53.833,-264.099,-15.564
0.014,-1.957,0.120,-52.979,-259.827,10.315
0.042,-2.030,0.202,-51.453,-254.822,44.006
0.066,-2.067,0.285,-45.715,-247.498,78.674
0.081,-2.021,0.443,-38.940,-237.671,112.183
0.080,-1.936,0.538,-34.058,-222.839,144.226
0.096,-1.878,0.575,-35.645,-203.857,173.584
0.108,-1.720,0.654,-41.138,-187.073,203.735
0.124,-1.452,0.623,-41.626,-167.114,232.300
0.140,-1.413,0.743,-41.077,-150.818,249.268
0.145,-1.338,0.604,-39.856,-130.066,265.259
0.148,-1.184,0.461,-44.678,-113.525,284.485
0.178,-1.073,0.495,-52.429,-107.544,299.377
0.220,-0.916,0.536,-56.274,-101.685,311.768
0.142,-0.955,0.425,-60.669,-91.858,316.650
0.160,-0.798,0.478,-70.190,-87.585,327.698
0.187,-0.434,0.673,-64.697,-87.891,344.604
0.257,-0.025,0.764,-56.519,-77.454,346.802
0.381,0.242,0.923,-42.786,-64.026,335.266
0.508,0.362,1.172,-30.334,-50.903,313.599
0.629,0.680,1.220,-10.803,-25.818,297.119
0.743,0.841,1.181,4.395,4.883,270.752
0.790,0.764,1.159,6.531,33.447,233.459
0.776,0.742,0.940,7.507,62.439,202.026
0.797,0.941,0.562,5.127,84.900,183.105
0.814,0.872,0.320,-7.019,90.454,158.264
0.866,0.710,0.286,-24.353,83.801,130.432
0.871,0.730,0.231,-39.612,78.125,115.112
0.899,0.694,-0.006,-53.955,78.552,100.525
0.899,0.550,-0.131,-59.631,70.740,83.801
0.925,0.580,-0.244,-60.608,56.702,73.120
0.940,0.587,-0.169,-55.542,38.391,64.270
0.968,0.555,-0.089,-48.889,23.071,52.551
0.998,0.524,0.013,-37.720,13.489,41.809
1.003,0.456,0.067,-24.475,8.789,31.616
1.002,0.385,0.031,-15.808,9.216,23.743
0.999,0.353,-0.040,-7.507,8.850,18.738
0.994,0.328,0.012,-1.099,4.150,14.526
0.995,0.372,0.079,3.479,0.183,11.597
0.986,0.391,0.099,6.653,0.305,7.568
0.967,0.360,0.058,9.460,0.916,1.709
0.952,0.287,0.022,9.521,-0.061,-2.136
0.961,0.287,0.045,6.592,-3.662,-2.991
0.968,0.362,0.102,5.554,-8.484,-2.808
0.985,0.373,0.064,4.944,-10.193,-6.775
0.996,0.200,0.190,3.967,-13.672,-14.038
0.990,0.087,0.216,2.625,-12.085,-16.113
0.986,0.154,0.125,4.272,-5.005,-10.986
0.985,0.209,0.129,4.578,-3.906,-8.911
0.978,0.199,0.154,0.916,-4.028,-10.376
0.972,0.166,0.116,-1.831,-2.563,-12.146
0.981,0.100,0.117,-3.479,-2.625,-13.062
0.994,0.035,0.174,-5.432,-3.662,-12.451
0.989,0.008,0.162,-7.080,-1.892,-9.949
0.984,-0.003,0.133,-5.188,0.549,-6.287
0.980,-0.001,0.142,-1.587,-0.488,-2.808
0.980,0.005,0.146,2.136,-1.343,-0.244
0.975,0.000,0.124,4.700,-1.221,2.380
0.979,0.042,0.158,7.629,-2.380,5.127
0.980,0.149,0.204,9.705,-3.296,7.385
0.978,0.251,0.173,10.925,-0.916,6.042
0.963,0.277,0.125,11.108,0.427,0.916
0.963,0.197,0.116,9.094,-0.427,-5.005
0.975,0.115,0.155,4.333,-2.319,-8.545
0.986,0.099,0.149,1.648,-1.892,-8.728
0.983,0.062,0.150,0.854,-1.709,-9.094

1.018,-0.794,1.262,-54.810,15.137,105.774
1.000,-0.687,1.389,-48.218,43.762,130.615
0.940,-0.728,1.418,-48.218,80.811,151.245
0.839,-0.660,1.201,-53.650,119.507,174.438
0.755,-0.518,1.090,-58.594,147.156,201.477
0.642,-0.268,0.967,-60.852,167.175,225.891
0.571,-0.053,0.931,-63.721,185.913,244.446
0.500,0.062,1.050,-64.697,201.965,254.211
0.404,0.229,1.068,-59.631,224.426,262.390
0.391,0.551,1.020,-53.040,252.197,268.616
0.193,0.888,0.950,-34.668,278.870,257.690
0.104,1.312,0.640,-38.696,310.852,244.446
0.098,1.916,0.459,-72.388,334.229,240.051
0.108,2.273,0.081,-114.075,352.295,204.834
0.143,2.204,-0.472,-152.222,361.572,142.883
0.177,1.869,-0.797,-182.861,348.267,79.468
0.156,1.512,-0.962,-197.449,323.303,32.898
0.178,1.394,-1.181,-210.632,299.133,4.639
0.168,1.585,-1.463,-215.576,273.437,-14.099
0.169,1.681,-1.358,-218.567,238.220,-43.030
0.123,1.492,-0.911,-219.482,198.853,-83.130
0.206,1.413,-0.651,-224.609,179.626,-118.530
0.137,1.328,-0.610,-226.990,177.734,-149.658
0.011,1.236,-0.809,-228.027,179.260,-176.819
-0.097,1.035,-1.062,-236.511,175.171,-203.247
-0.172,0.703,-1.231,-234.314,156.799,-230.896
-0.219,0.467,-1.358,-233.459,132.385,-247.986
-0.256,0.332,-1.467,-234.619,106.018,-255.005
-0.261,0.187,-1.536,-233.093,76.355,-259.949
-0.250,-0.047,-1.477,-223.083,43.579,-268.127
-0.224,-0.213,-1.477,-204.773,14.893,-272.461
-0.177,-0.348,-1.572,-190.674,-7.385,-271.423
-0.123,-0.631,-1.451,-181.335,-34.119,-270.508
-0.084,-0.843,-1.272,-164.001,-58.960,-262.329
-0.057,-0.781,-1.211,-147.339,-69.031,-243.347
-0.027,-0.566,-1.132,-138.977,-75.073,-222.046
-0.031,-0.526,-1.018,-131.042,-81.848,-212.402
-0.081,-0.600,-1.116,-116.089,-85.266,-209.290
-0.125,-0.640,-1.304,-101.563,-90.027,-202.942
-0.125,-0.719,-1.318,-91.980,-108.826,-199.097
-0.077,-0.725,-1.136,-80.566,-132.324,-195.923
-0.072,-0.702,-0.910,-69.702,-148.193,-192.078
-0.065,-0.621,-0.872,-51.575,-152.649,-189.087
-0.062,-0.773,-0.933,-27.710,-154.053,-193.909
-0.067,-0.988,-0.911,-8.423,-158.875,-196.655
-0.040,-1.096,-0.862,-3.174,-162.476,-186.157
-0.067,-1.119,-0.842,-17.273,-164.124,-167.175
-0.046,-1.136,-0.903,-33.813,-165.588,-144.897
-0.027,-1.069,-0.790,-49.377,-177.124,-123.779
0.025,-0.937,-0.687,-57.007,-187.927,-105.469
0.059,-0.898,-0.598,-54.810,-194.519,-97.534
0.069,-0.909,-0.496,-49.622,-198.975,-94.299
0.056,-0.903,-0.546,-41.687,-200.378,-89.844
0.058,-0.931,-0.539,-41.016,-203.979,-85.083
0.078,-0.901,-0.463,-40.283,-213.318,-78.979
0.081,-0.966,-0.425,-41.626,-219.116,-73.730
0.072,-1.036,-0.470,-48.096,-223.206,-67.383
0.070,-1.156,-0.416,-48.828,-231.812,-58.838
0.080,-1.281,-0.270,-50.354,-242.859,-47.852
0.099,-1.404,-0.190,-53.040,-247.009,-32.043
0.114,-1.513,-0.110,-55.054,-247.925,-13.306
0.161,-1.639,0.011,-49.133,-248.840,6.531
0.160,-1.680,0.081,-44.556,-247.131,29.724
0.172,-1.567,0.054,-36.377,-239.990,56.458
0.184,-1.538,0.207,-29.358,-238.586,76.721
0.208,-1.650,0.435,-23.987,-235.474,91.187
0.239,-1.743,0.583,-23.254,-223.267,109.924
0.239,-1.769,0.639,-25.085,-204.773,134.949
0.257,-1.602,0.698,-26.794,-187.012,163.330
0.284,-1.195,0.818,-26.062,-171.570,187.500
0.328,-1.160,0.865,-25.208,-152.283,191.833
0.357,-0.923,0.841,-26.672,-131.287,202.820
0.411,-0.773,0.748,-22.766,-111.816,210.937
0.432,-0.646,0.655,-21.851,-97.412,211.548
0.488,-0.542,0.554,-25.085,-87.280,212.341
0.544,-0.510,0.670,-34.424,-83.252,209.839
0.596,-0.517,0.755,-32.837,-74.097,205.322
0.654,-0.449,0.710,-22.217,-57.129,202.393
0.671,-0.360,0.634,-9.888,-43.213,199.097
0.701,-0.316,0.588,-1.648,-34.973,193.054
0.750,-0.256,0.615,10.254,-29.602,187.561
0.788,-0.266,0.616,17.456,-21.851,181.152
0.791,-0.257,0.537,21.912,-11.475,176.086
0.787,-0.156,0.430,27.344,-4.211,175.476
0.793,-0.058,0.373,28.137,-2.563,174.133
0.828,0.029,0.395,25.635,-4.395,169.983
0.836,0.146,0.419,22.400,-4.639,164.612
0.855,0.268,0.364,20.630,-2.258,157.532
0.864,0.367,0.340,20.020,-1.587,147.583
0.898,0.487,0.313,21.606,-1.770,135.559
0.926,0.578,0.312,24.780,-1.953,121.521
0.949,0.597,0.308,21.851,-2.563,104.797
0.989,0.487,0.310,19.104,-2.441,85.693
0.999,0.356,0.323,15.686,-2.014,69.397
0.990,0.276,0.259,13.367,1.953,59.998
0.983,0.236,0.182,13.184,5.249,53.589
0.966,0.202,0.102,13.550,5.554,48.828
0.956,0.150,0.046,8.606,2.991,45.044
0.976,0.123,0.092,4.028,-2.747,43.213
0.999,0.227,0.237,3.113,-9.705,42.725
1.001,0.375,0.291,1.953,-9.033,40.771
1.007,0.410,0.279,3.296,-4.456,32.166
1.015,0.304,0.291,2.686,-1.465,20.203
0.996,0.234,0.236,-1.038,1.953,12.695
0.987,0.227,0.134,-3.174,5.554,9.644
0.979,0.197,0.132,-5.493,3.540,5.920
0.983,0.115,0.153,-7.812,0.854,1.404
0.983,0.057,0.172,-7.080,-0.916,-0.977
0.988,0.036,0.174,-5.676,-1.343,-1.404
0.986,0.010,0.163,-2.808,-1.160,-1.526
0.982,-0.029,0.126,-0.671,-0.977,-1.831
0.980,0.001,0.138,2.686,-2.869,-0.061
0.985,0.076,0.184,4.883,-5.798,0.854
0.993,0.130,0.178,9.033,-5.493,-0.854
0.986,0.063,0.159,8.362,-5.554,-4.822
0.980,-0.025,0.254,6.836,-7.935,-7.812
0.981,0.010,0.278,6.653,-7.202,-5.798
0.982,0.029,0.245,5.615,-3.174,-4.578
0.977,-0.039,0.229,2.686,-1.038,-6.470

0.913,-1.368,0.605,-158.447,-8.606,105.469
0.836,-1.294,0.586,-187.012,11.597,149.841
0.749,-1.128,0.464,-204.895,33.142,195.557
0.636,-0.963,0.328,-215.332,49.377,233.643
0.552,-0.687,0.336,-209.961,57.861,266.907
0.508,-0.393,0.390,-191.162,63.721,292.664
0.471,-0.098,0.454,-164.185,70.740,309.204
0.439,0.070,0.528,-134.583,77.881,315.552
0.421,0.204,0.640,-108.032,86.548,317.261
0.396,0.340,0.735,-86.304,99.487,318.909
0.381,0.468,0.926,-71.777,115.601,319.153
0.342,0.686,1.037,-59.814,136.902,318.542
0.305,0.941,0.973,-57.739,168.335,316.040
0.264,1.235,0.874,-64.514,198.853,309.875
0.235,1.459,0.829,-82.947,224.426,295.349
0.264,1.790,0.858,-111.328,245.300,276.733
0.250,2.271,0.727,-140.076,268.250,253.418
0.215,2.692,0.358,-174.438,296.814,213.318
0.150,2.714,-0.028,-211.487,313.965,144.958
0.090,2.264,-0.294,-223.145,311.584,63.965
0.104,1.940,-0.270,-202.515,293.091,0.488
0.093,1.816,-0.245,-174.255,275.269,-43.396
0.035,1.750,-0.416,-152.771,269.287,-81.909
-0.042,1.653,-0.725,-130.371,267.944,-118.225
-0.033,1.453,-0.980,-112.000,256.836,-154.175
-0.008,1.262,-1.229,-111.694,238.647,-181.335
0.010,1.048,-1.318,-125.732,211.914,-198.364
-0.009,0.818,-1.014,-158.752,174.194,-204.712
-0.015,0.793,-0.536,-202.332,144.897,-197.266
-0.043,0.984,-0.203,-229.736,139.404,-189.148
-0.112,1.119,-0.312,-240.601,155.273,-197.632
-0.228,1.075,-0.698,-249.451,171.631,-219.788
-0.304,0.955,-0.878,-266.052,165.283,-241.577
-0.324,0.979,-0.980,-281.250,140.625,-258.118
-0.321,0.975,-1.135,-283.752,113.281,-275.879
-0.355,0.596,-1.302,-301.025,83.618,-303.833
-0.296,-0.061,-1.513,-315.369,51.636,-331.726
-0.221,-0.803,-1.475,-301.575,12.512,-344.543
-0.115,-1.291,-1.340,-263.123,-19.775,-337.219
-0.034,-1.367,-1.415,-213.074,-32.104,-306.702
-0.005,-1.089,-1.558,-181.091,-39.001,-268.250
-0.024,-0.952,-1.449,-163.818,-59.387,-246.338
-0.021,-0.724,-1.198,-137.085,-83.252,-229.797
-0.011,-0.454,-1.041,-103.027,-97.107,-215.393
0.052,-0.242,-0.997,-77.942,-99.670,-211.975
-0.079,-0.014,-1.099,-57.861,-98.389,-212.158
-0.112,0.029,-1.339,-47.485,-102.173,-221.619
-0.197,-0.227,-1.483,-38.940,-119.690,-241.577
-0.229,-0.481,-1.441,-31.982,-146.057,-254.822
-0.255,-0.700,-1.264,-12.390,-170.227,-260.620
-0.250,-0.855,-1.139,8.728,-185.120,-257.263
-0.270,-0.988,-1.213,31.433,-190.430,-252.502
-0.299,-1.024,-1.230,39.734,-197.693,-244.507
-0.288,-1.129,-1.105,34.790,-211.975,-234.009
-0.284,-1.148,-0.980,21.606,-224.182,-217.834
-0.256,-1.002,-0.875,2.319,-232.544,-194.214
-0.243,-0.872,-0.633,-20.081,-242.737,-175.232
-0.237,-0.825,-0.455,-28.931,-248.047,-164.856
-0.195,-0.762,-0.399,-29.358,-247.437,-157.776
-0.220,-0.831,-0.436,-25.513,-245.911,-156.189
-0.218,-1.033,-0.465,-23.743,-247.986,-155.823
-0.192,-1.171,-0.434,-26.062,-252.502,-148.254
-0.149,-1.339,-0.305,-33.264,-258.057,-134.277
-0.114,-1.422,-0.247,-37.659,-257.507,-116.943
-0.092,-1.426,-0.247,-38.025,-254.211,-95.642
-0.081,-1.552,-0.174,-43.762,-252.441,-76.477
-0.049,-1.729,-0.045,-54.871,-251.770,-52.673
-0.014,-1.890,0.050,-67.139,-248.413,-20.325
0.027,-1.944,0.143,-77.942,-244.141,16.846
0.053,-2.047,0.212,-85.876,-237.122,54.810
0.074,-2.043,0.249,-90.271,-228.699,94.116
0.108,-1.899,0.286,-89.539,-221.497,133.057
0.115,-1.741,0.347,-88.318,-214.905,164.734
0.128,-1.639,0.363,-89.844,-206.116,190.857
0.125,-1.575,0.380,-92.896,-197.205,212.769
0.185,-1.348,0.455,-88.501,-188.721,234.314
0.186,-1.190,0.536,-72.021,-179.749,245.117
0.256,-1.033,0.552,-55.420,-165.161,250.427
0.287,-0.785,0.588,-38.879,-150.757,262.024
0.307,-0.802,0.675,-36.011,-140.198,260.376
0.316,-0.715,0.686,-27.466,-127.441,261.780
0.361,-0.514,0.587,-19.104,-112.061,268.738
0.404,-0.415,0.492,-18.494,-99.060,269.409
0.436,-0.412,0.480,-27.954,-92.529,265.137
0.453,-0.416,0.541,-35.461,-88.745,261.597
0.505,-0.362,0.642,-41.382,-81.970,262.085
0.583,-0.219,0.826,-36.255,-74.951,262.756
0.635,0.007,0.992,-18.738,-63.721,261.353
0.685,0.266,1.050,-5.615,-45.044,255.371
0.753,0.487,1.008,12.695,-22.949,240.662
0.794,0.617,0.902,27.527,-2.625,218.140
0.828,0.637,0.820,28.259,13.000,191.711
0.841,0.664,0.688,27.344,26.978,167.847
0.848,0.665,0.471,20.325,39.490,146.790
0.862,0.626,0.216,4.700,44.983,127.869
0.888,0.564,0.103,-13.916,41.016,111.816
0.915,0.533,0.085,-26.306,31.189,98.633
0.950,0.537,0.129,-33.081,23.621,87.708
0.985,0.472,0.233,-37.354,18.066,75.562
0.990,0.382,0.281,-35.278,17.883,63.782
0.974,0.349,0.222,-28.198,21.362,55.847
0.968,0.346,0.180,-19.043,22.827,49.744
0.961,0.326,0.135,-12.817,22.278,44.006
0.955,0.325,0.097,-7.935,21.179,38.574
0.945,0.368,0.033,-6.714,19.897,34.790
0.952,0.400,-0.030,-11.230,17.883,29.846
0.955,0.414,-0.004,-13.000,11.719,23.743
0.964,0.387,0.073,-13.550,5.432,16.479
0.971,0.373,0.096,-9.033,2.869,9.949
0.976,0.406,0.141,-3.662,1.099,3.784
0.973,0.402,0.155,2.380,0.122,-3.174
0.965,0.346,0.113,10.681,-0.671,-11.902
0.968,0.244,0.111,18.188,-4.578,-19.348
0.971,0.132,0.158,21.729,-9.277,-23.682
0.977,0.060,0.202,22.583,-12.085,-23.743
0.992,0.004,0.234,22.644,-11.780,-20.630
0.988,-0.013,0.250,19.836,-10.315,-16.174
0.982,0.025,0.258,15.015,-8.179,-10.437
0.977,0.060,0.265,8.484,-6.042,-6.042

-0.088,2.526,-0.281,-149.597,274.841,194.885
-0.053,2.602,-0.392,-126.404,272.278,133.789
-0.041,2.355,-0.174,-113.342,259.766,68.054
-0.046,2.097,0.000,-107.666,251.892,10.559
-0.099,2.121,-0.071,-111.023,257.324,-26.794
-0.125,2.110,-0.161,-118.835,259.827,-62.805
-0.250,2.159,-0.589,-117.371,266.663,-99.670
-0.503,2.181,-1.450,-114.990,274.536,-135.193
-0.557,2.045,-2.100,-115.417,247.986,-173.279
-0.459,1.935,-1.828,-117.249,171.875,-208.984
-0.271,1.639,-1.030,-145.447,88.318,-238.342
-0.277,1.613,-0.349,-202.393,50.354,-256.104
-0.375,1.637,-0.112,-234.253,61.035,-277.100
-0.462,1.301,-0.099,-259.766,80.688,-315.125
-0.533,0.953,-0.148,-298.401,93.567,-344.238
-0.570,0.867,-0.437,-331.726,101.440,-352.722
-0.656,0.762,-0.748,-357.788,98.206,-358.398
-0.663,0.353,-0.701,-369.629,71.655,-374.084
-0.580,-0.044,-0.708,-356.262,44.678,-383.972
-0.428,-0.240,-0.963,-329.041,28.564,-378.235
-0.332,-0.508,-1.166,-304.016,6.897,-372.314
-0.324,-0.877,-1.253,-294.861,-17.944,-365.601
-0.248,-1.239,-1.252,-287.048,-38.147,-343.811
-0.190,-1.244,-1.195,-265.808,-60.486,-302.673
-0.085,-1.053,-0.966,-250.671,-81.604,-261.597
-0.045,-0.833,-0.779,-231.995,-94.238,-234.375
-0.062,-0.712,-0.766,-212.097,-94.543,-219.421
-0.097,-0.789,-0.856,-191.040,-93.628,-217.224
-0.118,-0.935,-0.984,-166.809,-98.816,-217.957
-0.123,-1.020,-0.979,-141.907,-115.723,-212.341
-0.073,-1.178,-0.879,-117.188,-134.827,-202.393
-0.026,-1.371,-0.777,-85.876,-147.217,-190.063
0.012,-1.298,-0.853,-58.228,-149.963,-166.077
0.007,-1.032,-0.888,-37.781,-154.236,-138.489
-0.013,-0.878,-0.858,-31.250,-163.025,-126.404
-0.033,-0.844,-0.911,-21.301,-170.898,-128.052
-0.055,-0.796,-0.909,-14.648,-184.448,-130.493
-0.079,-0.762,-0.797,-11.292,-203.674,-131.531
-0.077,-0.797,-0.672,-2.686,-220.642,-135.864
-0.084,-0.904,-0.609,5.859,-230.103,-141.479
-0.109,-1.130,-0.623,10.254,-234.314,-145.264
-0.133,-1.490,-0.541,7.690,-240.784,-141.418
-0.098,-1.688,-0.494,-0.244,-245.972,-122.253
-0.081,-1.501,-0.506,-1.526,-248.047,-86.914
-0.032,-1.335,-0.381,-2.869,-256.531,-60.303
-0.008,-1.205,-0.184,1.343,-263.855,-47.852
-0.014,-1.087,-0.079,9.583,-263.428,-39.795
0.005,-1.078,-0.047,16.418,-259.705,-35.828
0.040,-1.159,0.040,18.982,-258.911,-32.166
0.073,-1.308,0.196,18.005,-257.568,-24.597
0.115,-1.498,0.290,14.465,-251.282,-13.367
0.159,-1.674,0.322,9.277,-241.272,3.784
0.203,-1.859,0.334,3.174,-232.117,26.306
0.218,-2.018,0.383,-8.667,-223.816,55.359
0.223,-2.030,0.369,-22.522,-213.501,93.872
0.213,-1.993,0.399,-29.724,-205.444,133.179
0.213,-1.844,0.483,-34.973,-199.341,171.936
0.201,-1.639,0.526,-39.429,-189.392,207.886
0.196,-1.450,0.580,-41.687,-178.040,235.901
0.190,-1.251,0.667,-37.781,-168.091,257.507
0.215,-0.976,0.749,-32.043,-157.349,275.757
0.317,-0.662,0.865,-19.775,-144.104,285.950
0.334,-0.351,0.953,5.432,-128.235,281.067
0.386,-0.184,0.872,22.949,-109.253,266.602
0.470,0.079,0.881,24.353,-96.802,260.254
0.569,0.227,0.985,26.184,-90.942,246.399
0.659,0.173,0.995,31.494,-77.759,223.267
0.718,0.065,0.930,29.968,-59.753,201.660
0.779,0.062,0.841,23.071,-43.945,190.002
0.832,0.125,0.807,13.184,-32.104,182.251
0.890,0.228,0.776,8.911,-20.996,174.744
0.921,0.311,0.725,3.662,-9.033,165.100
0.926,0.334,0.655,-5.371,2.502,151.672
0.928,0.337,0.515,-10.437,12.817,138.550
0.940,0.386,0.394,-10.437,19.287,127.319
0.948,0.453,0.350,-7.202,17.822,116.882
0.962,0.470,0.368,-9.888,14.221,104.370
0.990,0.482,0.402,-13.916,12.329,91.492
1.014,0.477,0.432,-10.986,12.146,78.308
1.013,0.424,0.419,-8.911,14.709,64.758
1.011,0.387,0.361,-5.859,18.921,53.223
1.030,0.344,0.326,2.808,21.423,42.847
1.014,0.245,0.283,8.667,23.804,33.752
1.001,0.183,0.188,8.545,26.489,28.564
0.989,0.146,0.143,7.874,25.574,26.917
0.977,0.138,0.121,6.653,21.729,26.062
0.964,0.151,0.076,5.249,18.921,25.696
0.963,0.174,0.080,2.625,14.526,24.597
0.976,0.192,0.141,0.061,8.301,22.461
0.990,0.202,0.183,-1.648,5.310,19.226
1.009,0.232,0.188,-0.916,4.883,15.076
1.003,0.228,0.131,2.625,5.859,9.705
0.998,0.157,0.116,1.892,4.456,3.540
0.991,0.132,0.123,5.737,2.380,0.244
0.982,0.085,0.141,7.629,0.671,-1.831
0.977,0.084,0.128,8.362,0.122,-2.319
0.972,0.097,0.115,8.911,-0.916,-2.869
0.970,0.055,0.141,6.287,-3.174,-5.493
0.972,0.002,0.165,3.540,-4.822,-7.568
0.974,-0.032,0.189,1.404,-5.432,-7.751
0.975,-0.038,0.205,0.671,-5.554,-6.592
0.977,-0.030,0.189,3.235,-5.493,-5.371
0.980,0.014,0.219,1.648,-5.737,-4.272
0.981,-0.027,0.239,0.244,-5.310,-5.981
0.986,-0.009,0.236,-0.793,-3.418,-6.836
0.979,0.026,0.188,3.601,-1.038,-7.263
0.976,-0.052,0.201,3.784,-0.549,-10.986
0.971,-0.065,0.198,3.662,-0.488,-12.146
0.973,-0.060,0.175,7.690,0.305,-11.658
0.976,-0.087,0.192,9.216,-0.549,-12.512
0.980,-0.139,0.186,10.010,-0.732,-12.634
0.969,-0.170,0.176,5.371,-0.305,-10.620
0.964,-0.134,0.152,2.014,0.061,-5.798
0.967,-0.139,0.196,-0.183,-1.770,-2.869
0.970,-0.124,0.204,-2.319,-1.526,-2.075
0.964,-0.071,0.194,-4.333,-0.549,-0.427
0.957,-0.072,0.199,-5.188,-0.122,-1.282
0.955,-0.093,0.202,-6.592,0.183,-2.197
0.956,-0.103,0.178,-6.897,1.221,-2.258

0.881,-1.214,0.590,-108.093,-43.457,117.737
0.829,-1.078,0.634,-107.666,-25.085,152.710
0.724,-1.034,0.694,-105.652,-10.071,181.396
0.636,-0.952,0.663,-97.351,6.836,212.158
0.575,-0.791,0.671,-87.280,20.020,244.263
0.553,-0.707,0.847,-74.585,27.100,271.790
0.424,-0.615,0.950,-62.317,39.001,297.729
0.362,-0.441,0.924,-55.298,58.289,325.317
0.223,-0.242,1.016,-45.105,72.510,348.450
0.115,0.030,1.024,-32.410,89.233,367.187
0.070,0.338,1.199,-21.301,103.088,380.493
0.040,0.583,1.511,-13.855,117.493,385.986
0.048,0.958,1.623,-22.644,145.752,393.433
0.016,1.301,1.595,-45.837,184.631,395.386
-0.014,1.395,1.493,-82.947,223.450,378.845
-0.068,1.500,1.410,-120.544,260.864,360.352
-0.190,1.474,1.257,-147.827,302.795,339.111
-0.381,1.259,0.891,-169.495,350.037,313.904
-0.520,1.366,0.392,-177.856,389.404,296.021
-0.557,1.697,-0.027,-158.813,403.870,279.358
-0.470,2.199,-0.207,-125.305,393.372,254.395
-0.385,2.812,-0.331,-98.816,371.765,211.365
-0.289,2.953,-0.207,-84.167,345.215,138.611
-0.332,2.734,-0.376,-93.811,329.041,59.631
-0.553,2.586,-1.094,-99.609,325.317,1.587
-0.615,2.419,-1.839,-90.149,299.988,-41.931
-0.491,2.473,-2.290,-82.886,244.263,-74.524
-0.363,2.512,-2.317,-90.271,161.621,-99.854
-0.399,2.564,-1.504,-152.222,77.026,-126.587
-0.379,2.217,-0.157,-190.857,5.554,-183.228
-0.300,2.179,0.464,-204.773,-10.742,-247.253
-0.428,2.129,0.121,-227.356,44.434,-298.096
-0.665,1.791,-0.307,-262.512,95.398,-344.604
-0.773,1.467,-0.375,-293.335,90.759,-384.644
-0.653,1.343,-0.568,-304.382,72.266,-410.828
-0.987,1.417,-0.528,-316.589,59.937,-433.472
-1.294,0.594,-1.044,-269.287,38.635,-486.206
-0.960,0.148,-0.520,-261.902,4.761,-494.263
-0.920,0.173,-0.668,-294.312,-5.127,-468.567
-0.815,-0.234,-1.280,-310.425,6.348,-473.206
-0.716,-0.888,-1.349,-324.280,-20.386,-477.234
-0.672,-1.495,-1.258,-323.364,-62.866,-455.994
-0.497,-1.700,-1.015,-308.533,-99.548,-404.724
-0.344,-1.303,-0.680,-280.212,-128.601,-333.557
-0.264,-0.967,-0.697,-259.155,-134.216,-280.762
-0.218,-1.124,-0.809,-229.065,-134.766,-266.052
-0.125,-1.303,-0.730,-216.492,-143.738,-255.432
-0.030,-1.307,-0.535,-196.777,-152.100,-232.117
-0.014,-1.236,-0.381,-163.147,-152.100,-208.374
-0.003,-1.215,-0.458,-131.226,-137.085,-190.308
0.037,-1.404,-0.558,-103.455,-124.573,-178.589
0.027,-1.623,-0.573,-82.397,-126.587,-166.382
-0.001,-1.612,-0.659,-76.233,-126.221,-134.399
-0.002,-1.504,-0.742,-85.205,-128.479,-96.252
0.053,-1.356,-0.675,-95.215,-140.076,-65.247
0.112,-1.135,-0.469,-94.910,-154.724,-41.138
0.162,-0.967,-0.364,-88.867,-159.973,-27.832
0.186,-0.937,-0.394,-78.430,-156.250,-23.315
0.204,-0.989,-0.411,-68.176,-156.311,-22.705
0.235,-1.043,-0.403,-55.664,-160.461,-20.081
0.247,-1.079,-0.356,-48.889,-165.771,-13.000
0.264,-1.025,-0.340,-48.584,-169.983,-2.380
0.263,-1.029,-0.424,-48.401,-172.791,6.531
0.266,-1.164,-0.449,-48.889,-181.641,14.587
0.285,-1.335,-0.372,-48.523,-197.144,27.893
0.271,-1.448,-0.333,-52.795,-209.351,48.767
0.267,-1.510,-0.256,-51.941,-221.436,73.730
0.269,-1.560,-0.161,-45.654,-232.178,98.389
0.281,-1.537,-0.014,-33.386,-241.577,124.084
0.285,-1.542,0.188,-13.672,-247.803,145.935
