aX,aY,aZ,gX,gY,gZ
0.725,-0.028,0.049,-1.526,155.945,7.324
0.714,-0.035,-0.018,-6.042,158.691,8.179
0.723,-0.028,-0.112,-10.681,159.180,8.728
0.756,-0.009,-0.118,-14.526,154.297,8.911
0.771,0.013,-0.079,-15.747,148.193,7.690
0.768,0.001,-0.099,-13.306,145.752,5.066
0.776,-0.004,-0.149,-10.864,143.738,2.319
0.780,-0.015,-0.170,-7.385,139.771,0.000
0.779,-0.058,-0.153,-3.723,136.047,-2.197
0.778,-0.071,-0.182,-1.099,135.193,-2.869
0.776,-0.085,-0.236,0.854,135.071,-3.479
0.779,-0.079,-0.275,3.479,132.996,-3.845
0.758,-0.108,-0.342,7.385,130.554,-5.188
0.775,-0.112,-0.406,10.010,126.648,-5.981
0.796,-0.072,-0.355,11.047,119.690,-5.371
0.797,-0.061,-0.347,13.000,115.601,-6.409
0.783,-0.094,-0.416,14.221,115.479,-8.606
0.757,-0.148,-0.511,13.611,114.319,-9.338
0.765,-0.171,-0.552,11.108,109.070,-7.446
0.765,-0.154,-0.566,8.972,102.539,-4.150
0.762,-0.143,-0.625,7.446,97.473,-2.319
0.765,-0.143,-0.673,5.249,91.431,-1.465
0.774,-0.119,-0.711,2.014,83.069,0.061
0.780,-0.104,-0.747,-0.610,74.890,0.916
0.786,-0.119,-0.746,-1.709,65.613,0.854
0.784,-0.140,-0.724,-2.563,56.702,0.732
0.788,-0.158,-0.711,-2.869,49.622,1.221
0.800,-0.157,-0.670,-2.930,42.786,2.136
0.828,-0.103,-0.599,-1.953,35.950,3.296
0.857,-0.073,-0.556,-0.183,31.006,2.625
0.862,-0.056,-0.559,1.892,28.687,0.549
0.853,-0.068,-0.594,3.662,26.978,-1.648
0.854,-0.095,-0.605,4.395,23.315,-3.174
0.856,-0.106,-0.580,5.005,18.860,-4.150
0.849,-0.120,-0.595,5.493,15.625,-4.456
0.843,-0.143,-0.616,6.165,12.756,-4.639
0.842,-0.176,-0.609,6.531,8.606,-4.150
0.845,-0.197,-0.577,5.615,4.150,-2.686
0.845,-0.197,-0.555,4.822,1.282,-0.488
0.851,-0.190,-0.507,3.906,-1.160,2.136
0.865,-0.178,-0.484,2.930,-2.747,4.517
0.883,-0.150,-0.447,1.526,-4.272,6.714
0.913,-0.104,-0.395,-0.671,-4.456,8.545
0.928,-0.072,-0.356,-1.526,-3.479,8.789
0.932,-0.051,-0.361,-2.197,-1.221,7.446
0.935,-0.072,-0.368,-2.747,0.305,5.249
0.938,-0.076,-0.370,-3.723,1.282,3.784
0.936,-0.096,-0.344,-4.272,0.671,3.113
0.931,-0.099,-0.355,-3.784,2.014,2.625

0.230,0.593,-3.021,13.367,8.118,-25.757
-0.081,0.524,-3.974,-16.418,-27.893,-44.312
-0.391,0.194,-4.000,-66.406,-91.797,-62.073
-0.578,-0.446,-3.300,-120.422,-172.852,-68.787
-0.652,-1.023,-2.400,-154.114,-229.675,-56.335
-0.680,-1.404,-1.936,-165.710,-245.300,-23.010
-0.771,-1.597,-1.985,-158.142,-241.394,22.461
-0.891,-1.341,-1.805,-134.094,-255.066,73.242
-0.937,-1.018,-1.465,-105.896,-279.541,114.624
-0.799,-0.196,-0.806,-78.918,-311.157,146.362
-0.506,0.516,0.013,-44.922,-343.689,155.518
-0.264,0.848,0.568,-8.362,-367.371,137.634
0.095,1.204,1.186,10.132,-377.136,114.136
0.344,1.174,1.653,9.216,-371.277,83.069
0.488,1.003,1.913,-8.606,-337.769,51.514
0.542,0.757,1.853,-38.269,-290.588,28.931
0.517,0.512,1.677,-67.993,-248.047,14.771
0.496,0.296,1.657,-87.158,-221.985,10.498
0.534,0.206,1.599,-93.994,-206.055,15.381
0.595,0.239,1.654,-83.496,-199.829,22.522
0.645,0.316,1.712,-54.749,-198.792,26.245
0.653,0.333,1.575,-12.085,-196.411,22.339
0.630,0.300,1.522,36.621,-202.087,12.207
0.658,0.453,1.598,85.999,-213.684,1.465
0.684,0.507,1.627,123.901,-219.849,-14.771
0.654,0.306,1.655,139.709,-215.332,-36.377
0.571,0.055,1.708,129.395,-199.341,-49.194
0.510,-0.100,1.612,92.957,-169.617,-49.438
0.515,-0.215,1.657,39.429,-139.038,-39.917
0.555,-0.264,1.833,-15.259,-110.352,-26.184
0.622,-0.179,1.877,-54.932,-80.078,-10.376
0.684,-0.120,1.884,-71.716,-56.458,-1.770
0.725,-0.109,1.851,-65.674,-42.114,0.977
0.725,-0.124,1.690,-43.335,-33.081,0.671
0.695,-0.175,1.537,-15.442,-30.029,-0.671
0.688,-0.198,1.509,10.254,-32.349,0.305
0.665,-0.219,1.411,29.480,-30.090,2.075
0.663,-0.183,1.282,41.809,-24.963,6.104
0.665,-0.137,1.179,47.363,-21.667,9.766
0.673,-0.027,1.075,46.997,-19.348,13.245
0.691,0.001,1.075,39.795,-17.212,13.367
0.720,0.007,1.157,25.208,-12.207,12.817
0.740,0.039,1.197,9.033,-2.747,13.245
0.752,0.055,1.235,-3.052,7.507,12.573
0.757,0.040,1.238,-8.118,16.296,10.498
0.740,-0.002,1.227,-6.042,22.705,7.568
0.724,-0.022,1.197,-0.183,27.039,5.676
0.705,-0.065,1.163,7.080,30.151,4.211
0.682,-0.077,1.158,12.878,32.532,4.150
0.678,-0.098,1.174,16.357,35.889,5.859
0.687,-0.096,1.198,16.235,40.894,7.996
0.695,-0.082,1.196,11.780,49.011,11.292
0.691,-0.064,1.197,4.761,57.983,14.282
0.702,-0.061,1.195,-1.953,67.871,16.296
0.706,-0.015,1.130,-5.188,78.186,18.494
0.712,0.008,1.134,-3.723,83.130,18.250
0.725,0.048,1.126,0.916,85.693,17.090
0.729,0.064,1.111,7.935,87.830,13.977
0.723,0.059,1.092,15.808,89.966,10.254
0.711,0.032,1.052,23.010,91.553,6.958
0.716,0.036,1.021,28.503,94.482,5.371
0.715,0.030,1.018,31.433,97.229,4.089
0.701,0.032,0.982,33.691,102.051,2.686
0.683,0.002,0.899,33.691,108.887,1.404
0.676,-0.044,0.877,30.457,114.380,0.977
0.672,-0.030,0.830,25.330,119.568,3.052
0.663,-0.076,0.739,20.752,126.465,4.333
0.658,-0.088,0.678,16.968,130.676,6.775
0.663,-0.052,0.659,14.526,132.874,10.498
0.685,-0.015,0.638,14.709,135.254,12.207
0.709,0.035,0.599,17.273,137.085,12.390
0.716,0.069,0.534,21.667,139.038,10.437
0.707,0.072,0.460,26.794,139.771,7.141
0.714,0.089,0.359,30.579,139.771,4.150
0.717,0.063,0.301,33.142,136.658,1.282
0.710,0.067,0.216,34.241,133.484,-0.671
0.718,0.061,0.171,31.982,130.310,-1.587
0.735,0.056,0.162,26.917,125.549,-2.136
0.758,0.038,0.190,19.958,122.986,-2.197
0.771,0.032,0.209,12.085,123.291,-2.197
0.767,0.030,0.155,6.958,125.977,-2.319
0.761,-0.013,0.086,4.211,126.953,-3.113
0.761,-0.034,0.013,3.235,125.061,-3.235
0.780,-0.033,0.037,3.540,119.507,-2.563
0.795,-0.016,0.093,3.784,115.051,-2.197
0.792,-0.017,0.042,3.662,117.310,-2.197
0.798,-0.019,-0.029,2.747,119.385,-2.319
0.796,-0.042,-0.060,1.831,118.469,-2.747
0.798,-0.045,-0.072,0.732,117.432,-2.563
0.796,-0.045,-0.129,-2.075,117.676,-2.319
0.809,-0.050,-0.204,-3.784,116.455,-2.380
0.818,-0.054,-0.210,-4.089,112.000,-2.380
0.815,-0.052,-0.223,-3.296,106.812,-2.686
0.829,-0.037,-0.247,-2.625,102.539,-2.991
0.849,-0.044,-0.204,-2.014,96.375,-3.723
0.850,-0.033,-0.210,-0.244,92.957,-4.456
0.848,-0.066,-0.275,1.892,91.736,-5.981
0.840,-0.100,-0.304,2.869,89.050,-7.202
0.846,-0.096,-0.305,2.625,85.815,-6.287
0.855,-0.086,-0.321,2.441,82.520,-5.798
0.864,-0.088,-0.348,2.930,79.651,-5.859
0.865,-0.095,-0.347,3.784,75.500,-5.920
0.850,-0.122,-0.381,4.578,70.984,-6.348
0.847,-0.144,-0.452,5.676,66.528,-5.737
0.859,-0.138,-0.463,6.653,59.204,-4.150
0.869,-0.138,-0.427,7.080,50.903,-2.686
0.872,-0.138,-0.389,7.385,45.044,-2.075
0.911,-0.087,-0.348,7.019,40.833,-1.038
0.941,-0.042,-0.279,8.423,36.377,-1.343
0.945,-0.025,-0.263,11.047,35.461,-2.808
0.935,-0.032,-0.287,12.634,37.109,-5.798
0.922,-0.075,-0.331,13.062,38.269,-8.606
0.902,-0.111,-0.367,11.475,38.391,-9.827
0.892,-0.131,-0.408,9.277,37.598,-9.155
0.887,-0.160,-0.429,6.714,35.156,-8.301
0.877,-0.179,-0.439,4.578,31.555,-6.592
0.878,-0.191,-0.457,3.479,28.320,-3.967
0.891,-0.195,-0.425,3.174,22.583,-1.709
0.900,-0.168,-0.348,3.296,17.334,1.221

0.368,0.205,-2.854,23.376,13.489,-20.630
0.201,0.353,-3.633,-3.662,-37.048,-26.306
0.071,0.133,-3.199,-39.124,-122.559,-36.743
0.000,-0.072,-2.321,-74.768,-204.102,-42.603
-0.054,-0.258,-1.714,-95.337,-247.620,-38.757
-0.105,-0.399,-1.555,-100.037,-265.869,-30.640
-0.218,-0.443,-1.734,-99.670,-273.132,-16.907
-0.342,-0.498,-1.660,-101.257,-292.297,-2.014
-0.407,-0.546,-1.233,-103.088,-319.702,14.771
-0.403,-0.497,-0.817,-100.159,-335.999,35.217
-0.415,-0.420,-0.554,-87.830,-339.478,53.345
-0.457,-0.390,-0.355,-66.223,-341.248,67.017
-0.532,-0.291,-0.397,-37.354,-348.022,77.881
-0.633,-0.143,-0.003,-6.287,-373.840,88.074
-0.649,-0.082,0.677,28.076,-404.297,88.989
-0.473,0.132,1.510,56.885,-421.631,89.050
-0.151,0.380,2.102,73.914,-414.734,85.815
0.135,0.514,2.408,74.158,-384.705,76.538
0.317,0.562,2.590,49.744,-340.698,64.880
0.410,0.833,2.652,4.639,-285.461,56.335
0.491,0.875,2.585,-46.814,-230.835,40.100
0.544,0.888,2.579,-88.074,-190.430,20.081
0.569,0.803,2.826,-105.103,-168.701,0.732
0.594,0.618,3.186,-96.130,-153.687,-18.555
0.604,0.400,3.445,-69.641,-135.193,-34.729
0.606,0.214,3.506,-32.837,-109.741,-45.410
0.587,-0.008,3.436,6.165,-82.214,-52.856
0.530,-0.163,3.163,44.128,-52.856,-55.115
0.494,-0.318,2.910,71.960,-28.442,-53.223
0.444,-0.450,2.671,87.708,-6.165,-47.241
0.428,-0.543,2.521,93.323,16.968,-36.804
0.426,-0.542,2.297,93.140,44.800,-23.010
0.433,-0.532,2.038,82.642,76.904,-8.118
0.435,-0.451,1.812,67.444,105.164,6.348
0.444,-0.339,1.517,52.856,131.348,19.775
0.447,-0.209,1.173,41.565,151.855,29.419
0.447,-0.100,0.845,35.095,161.743,34.058
0.460,-0.040,0.599,32.593,159.668,34.241
0.490,-0.005,0.462,31.067,148.621,32.104
0.524,0.023,0.380,29.907,134.766,29.358
0.575,0.031,0.396,28.503,120.178,25.635
0.621,-0.002,0.447,26.489,108.582,21.606
0.635,-0.044,0.447,23.315,103.638,19.165
0.645,-0.095,0.443,19.043,102.051,18.616
0.658,-0.097,0.414,12.939,102.600,20.813
0.678,-0.092,0.374,6.836,103.088,23.315
0.698,-0.069,0.378,1.892,101.563,25.818
0.716,-0.036,0.365,-1.465,99.304,27.344
0.753,-0.000,0.378,-2.502,96.130,27.588
0.794,0.031,0.426,-2.075,92.224,26.550
0.819,0.058,0.449,-1.526,90.332,24.353
0.828,0.065,0.434,-0.061,89.905,21.179
0.828,0.033,0.424,1.831,89.844,17.212
0.825,0.032,0.383,3.296,90.820,14.954
0.813,0.026,0.335,3.723,92.041,13.367
0.800,0.014,0.256,3.906,92.285,11.780
0.795,-0.010,0.210,1.648,90.698,10.986
0.809,-0.016,0.237,-3.723,86.731,11.414
0.826,0.016,0.246,-9.583,84.290,12.878
0.845,0.034,0.283,-14.648,82.520,13.000
0.875,0.058,0.361,-19.775,80.505,11.902
0.902,0.101,0.390,-23.010,81.604,10.376
0.911,0.102,0.393,-22.095,84.900,6.653
0.904,0.064,0.388,-21.790,88.501,2.075
0.895,0.048,0.336,-21.484,92.163,-0.366
0.884,0.022,0.289,-20.813,93.567,-2.136
0.871,0.016,0.251,-18.433,92.957,-3.418
0.877,-0.019,0.214,-15.869,90.698,-4.944
0.883,-0.008,0.179,-14.954,87.402,-4.272
0.890,-0.017,0.216,-11.841,81.787,-4.700
0.906,0.012,0.273,-8.423,77.820,-5.188
0.925,0.038,0.283,-3.967,76.965,-6.714
0.920,0.014,0.237,2.502,77.942,-10.132
0.898,-0.017,0.198,8.179,77.576,-12.756
0.891,-0.024,0.148,11.292,77.271,-13.428
0.891,-0.077,0.139,11.902,77.271,-13.916
0.885,-0.086,0.145,10.559,77.881,-12.024
0.885,-0.062,0.079,6.104,81.482,-9.094
0.903,-0.067,0.058,1.587,81.787,-7.690
0.921,-0.049,0.081,-1.892,80.322,-6.409
0.932,-0.009,0.071,-3.784,80.200,-5.188
0.938,0.005,0.071,-3.235,80.444,-6.104
0.941,0.009,0.050,-0.977,79.712,-8.057
0.940,-0.002,0.028,0.793,78.308,-10.132
0.927,-0.022,-0.008,3.418,76.782,-11.902
0.925,-0.047,-0.006,4.639,74.951,-12.939
0.927,-0.043,-0.011,2.502,74.097,-12.207
0.920,-0.066,-0.077,1.221,75.745,-11.963
0.907,-0.084,-0.122,0.916,75.500,-11.902
0.895,-0.098,-0.164,1.404,73.486,-11.047
0.886,-0.120,-0.220,2.075,70.557,-10.132
0.887,-0.119,-0.253,2.686,66.101,-8.423
0.903,-0.107,-0.234,3.174,58.960,-6.836
0.923,-0.111,-0.197,3.174,53.162,-5.859
0.925,-0.097,-0.183,3.601,49.683,-4.883
0.928,-0.104,-0.181,4.272,46.692,-4.395
0.937,-0.114,-0.153,3.418,44.495,-4.089
0.946,-0.093,-0.132,2.014,43.884,-2.991
0.949,-0.069,-0.155,1.953,44.678,-2.686
0.946,-0.077,-0.182,2.869,45.227,-3.967
0.939,-0.102,-0.179,3.418,44.495,-5.127
0.938,-0.091,-0.223,3.296,45.044,-4.517
0.942,-0.089,-0.252,2.869,43.640,-4.028
0.938,-0.090,-0.252,3.235,39.978,-4.028
0.934,-0.095,-0.277,4.639,36.316,-4.089
0.935,-0.116,-0.286,5.859,31.433,-4.150
0.939,-0.127,-0.248,6.714,26.245,-3.540
0.944,-0.111,-0.219,7.446,22.644,-2.502
0.950,-0.105,-0.210,8.301,20.813,-2.136
0.953,-0.103,-0.204,9.399,19.470,-2.197
0.951,-0.101,-0.217,9.766,18.982,-2.197
0.957,-0.105,-0.204,8.850,18.066,-2.136
0.970,-0.091,-0.168,7.019,16.907,-1.709
0.977,-0.072,-0.157,4.700,18.066,-0.977
0.978,-0.076,-0.160,2.014,20.142,-1.404
0.973,-0.081,-0.184,-0.366,21.912,-1.648
0.967,-0.087,-0.207,-2.319,23.010,-1.343
0.964,-0.079,-0.222,-2.502,21.729,-0.793
0.965,-0.081,-0.220,-1.526,20.264,-1.038

-0.140,0.436,-4.000,-16.785,-8.484,-5.493
-0.436,-0.101,-3.968,-85.266,-130.737,-12.390
-0.444,-0.180,-2.346,-126.038,-253.052,-5.127
-0.374,-0.083,-1.220,-155.945,-305.908,19.653
-0.397,-0.232,-1.173,-151.306,-301.331,29.297
-0.428,-0.225,-0.951,-126.099,-311.462,39.368
-0.435,-0.129,-0.776,-93.262,-328.308,49.255
-0.461,-0.006,-0.812,-63.660,-340.027,54.810
-0.514,0.059,-0.756,-40.344,-359.497,57.190
-0.530,0.194,-0.429,-23.987,-387.878,58.105
-0.566,0.174,0.066,-7.874,-417.175,55.542
-0.598,0.105,0.530,14.526,-434.265,50.781
-0.624,-0.055,0.909,34.058,-443.848,48.035
-0.616,-0.050,1.295,46.814,-447.632,51.697
-0.458,0.103,1.825,47.302,-447.327,58.838
-0.200,0.253,2.480,39.185,-438.293,60.852
0.148,0.493,3.013,25.940,-410.583,60.608
0.516,0.759,3.473,10.681,-368.347,54.077
0.800,0.917,3.782,3.479,-315.796,35.645
0.919,1.031,3.854,4.272,-253.174,8.728
0.832,0.832,3.573,11.230,-188.721,-25.024
0.693,0.478,3.273,17.090,-137.878,-57.617
0.586,0.186,3.215,13.733,-106.750,-74.341
0.585,-0.103,3.436,0.000,-85.388,-79.590
0.620,-0.195,3.697,-13.062,-58.350,-74.280
0.632,-0.299,3.845,-15.259,-21.606,-68.054
0.603,-0.419,3.754,-6.165,21.912,-63.721
0.551,-0.519,3.505,12.207,66.406,-56.458
0.501,-0.484,3.091,35.156,106.812,-46.997
0.432,-0.492,2.723,51.147,139.771,-37.598
0.352,-0.481,2.365,57.983,168.701,-28.015
0.298,-0.408,1.966,56.702,197.205,-15.320
0.273,-0.328,1.667,52.429,217.651,-4.028
0.272,-0.204,1.385,45.898,234.070,4.822
0.266,-0.113,1.086,38.452,247.192,10.437
0.254,-0.074,0.867,33.325,252.625,12.146
0.257,-0.018,0.724,28.076,253.052,12.329
0.282,0.035,0.498,26.306,251.892,11.353
0.315,0.037,0.325,27.039,246.521,8.240
0.315,0.003,0.206,29.785,236.694,4.578
0.332,-0.026,0.074,30.518,227.356,2.869
0.372,-0.037,0.013,27.100,216.614,3.723
0.420,-0.053,-0.000,23.315,206.299,6.104
0.464,-0.047,-0.025,18.372,200.012,9.277
0.494,-0.074,-0.058,10.681,197.693,12.085
0.519,-0.062,-0.089,1.038,197.205,16.052
0.547,-0.051,-0.205,-6.653,197.571,20.020
0.570,-0.035,-0.309,-12.939,195.007,22.278
0.595,-0.003,-0.384,-14.954,187.012,22.644
0.618,0.021,-0.465,-16.052,178.223,21.484
0.662,0.083,-0.542,-16.296,165.771,19.348
0.721,0.129,-0.536,-14.771,149.414,15.381
0.757,0.142,-0.491,-11.536,132.935,8.972
0.768,0.119,-0.457,-6.775,120.789,1.892
0.779,0.087,-0.451,-2.625,111.084,-3.479
0.803,0.062,-0.423,-0.610,102.295,-7.507
0.817,0.061,-0.415,0.122,95.276,-10.498
0.810,-0.003,-0.411,1.282,90.576,-13.733
0.801,-0.068,-0.419,0.916,86.548,-15.137
0.797,-0.090,-0.459,0.183,83.435,-13.794
0.800,-0.132,-0.466,-0.427,78.613,-12.085
0.810,-0.154,-0.471,-1.587,73.975,-9.949
0.817,-0.129,-0.492,-3.967,70.313,-6.592
0.842,-0.115,-0.463,-6.653,64.392,-4.272
0.872,-0.102,-0.398,-8.057,57.434,-2.991
0.877,-0.105,-0.350,-6.592,52.490,-2.686
0.879,-0.084,-0.347,-3.845,50.049,-2.747
0.892,-0.078,-0.349,-0.916,47.302,-3.418
0.888,-0.088,-0.375,2.747,44.800,-4.700
0.891,-0.095,-0.408,5.798,42.053,-5.371
0.890,-0.107,-0.415,7.141,37.720,-5.798
0.881,-0.139,-0.438,7.202,34.058,-5.127
0.877,-0.161,-0.463,6.409,30.273,-3.906
0.884,-0.158,-0.457,5.066,24.963,-2.014
0.891,-0.183,-0.349,2.991,19.104,-0.061
0.897,-0.166,-0.319,0.977,17.578,3.052
0.926,-0.119,-0.306,-1.526,17.761,5.859
0.952,-0.064,-0.271,-2.869,16.296,6.775
0.956,-0.050,-0.267,-1.648,15.503,5.432
0.946,-0.088,-0.266,0.122,14.771,2.808
0.946,-0.099,-0.277,0.244,15.320,1.465
0.958,-0.058,-0.325,-0.793,15.808,2.441
0.966,-0.057,-0.279,-0.671,12.329,1.587
0.969,-0.053,-0.257,0.427,9.827,0.061
0.957,-0.075,-0.288,2.197,9.766,-1.282
0.944,-0.120,-0.298,3.113,8.057,-2.197
0.953,-0.101,-0.286,3.052,5.737,-1.465
0.977,-0.069,-0.239,2.625,2.563,-0.549
0.984,-0.060,-0.187,3.601,0.916,-1.526
0.974,-0.063,-0.203,5.676,1.465,-2.380
0.965,-0.112,-0.223,7.324,1.831,-3.784
0.953,-0.132,-0.233,7.935,1.343,-3.662
0.948,-0.134,-0.269,7.629,1.648,-2.502
0.942,-0.161,-0.233,5.554,1.099,-2.075
0.949,-0.131,-0.202,3.235,0.793,-0.366
0.964,-0.108,-0.203,0.916,2.014,1.221
0.973,-0.113,-0.204,0.061,2.380,1.404
0.969,-0.106,-0.197,-0.122,2.136,1.892
0.967,-0.104,-0.184,-0.305,1.953,2.014
0.997,-0.059,-0.148,-1.404,2.136,2.502
1.009,-0.035,-0.114,-1.282,1.404,1.648
1.012,-0.026,-0.131,0.061,2.808,-0.244
1.004,-0.064,-0.125,1.465,3.235,-2.258
0.997,-0.076,-0.144,1.282,4.395,-2.808
0.987,-0.088,-0.162,0.610,5.127,-2.808
0.981,-0.117,-0.170,-0.183,5.432,-2.869
0.981,-0.114,-0.167,-2.075,5.005,-2.197
0.978,-0.124,-0.162,-2.502,5.066,-1.343
0.973,-0.138,-0.156,-2.319,5.310,-0.488
0.982,-0.119,-0.156,-2.502,5.920,1.465
0.999,-0.074,-0.136,-3.174,5.127,2.991
1.002,-0.064,-0.108,-2.441,5.859,2.808
1.005,-0.035,-0.142,-2.441,7.812,2.197
0.998,-0.050,-0.161,-2.380,9.277,0.610
0.992,-0.061,-0.174,-1.587,8.850,-0.732
0.992,-0.058,-0.175,-2.014,8.667,-1.465
0.987,-0.067,-0.190,-2.502,8.423,-2.075
0.983,-0.086,-0.219,-2.991,9.033,-2.258
0.973,-0.102,-0.203,-3.601,7.446,-2.258

0.037,0.291,-3.974,19.836,26.794,-6.531
-0.133,0.185,-4.000,-25.208,-62.317,-12.756
-0.202,-0.025,-2.989,-75.928,-168.396,-14.099
-0.248,-0.021,-2.216,-117.676,-231.384,-3.113
-0.277,-0.047,-1.670,-134.644,-264.893,5.493
-0.295,-0.123,-1.309,-128.845,-287.537,9.949
-0.358,-0.198,-1.189,-109.802,-302.917,14.771
-0.407,-0.211,-1.058,-86.548,-323.120,22.034
-0.439,-0.252,-0.823,-62.500,-350.769,29.236
-0.495,-0.146,-0.541,-37.781,-379.456,38.452
-0.534,0.025,-0.083,-15.564,-409.119,47.607
-0.484,0.108,0.467,1.282,-434.631,47.974
-0.401,0.212,0.917,13.855,-447.266,46.997
-0.300,0.186,1.397,20.935,-447.998,43.030
-0.174,0.158,1.902,22.461,-436.707,39.795
-0.011,0.137,2.272,13.184,-407.776,39.795
0.184,0.198,2.552,-6.226,-365.723,42.114
0.417,0.401,2.899,-31.494,-319.092,45.044
0.645,0.614,3.157,-52.551,-269.531,41.504
0.799,0.736,3.191,-53.223,-220.581,27.710
0.837,0.750,3.188,-32.593,-182.861,5.005
0.793,0.538,3.056,2.808,-155.151,-22.400
0.706,0.190,3.022,36.865,-136.353,-46.692
0.634,-0.057,3.012,61.401,-117.310,-58.105
0.599,-0.181,2.997,71.228,-91.736,-58.350
0.583,-0.266,2.995,65.369,-61.035,-53.955
0.586,-0.315,3.053,46.997,-26.733,-46.570
0.592,-0.348,3.058,21.851,12.634,-37.598
0.603,-0.317,2.940,0.610,55.603,-28.503
0.579,-0.359,2.796,-10.681,96.375,-21.667
0.560,-0.321,2.596,-11.597,132.507,-14.465
0.503,-0.353,2.302,-4.883,165.039,-8.301
0.453,-0.330,1.985,4.761,190.491,-2.686
0.419,-0.268,1.659,15.503,209.167,2.930
0.379,-0.228,1.387,26.855,219.727,7.141
0.362,-0.184,1.083,35.645,228.210,10.010
0.361,-0.122,0.849,40.161,229.370,13.000
0.366,-0.111,0.668,42.969,225.952,13.794
0.400,-0.053,0.553,43.091,219.360,15.198
0.431,-0.022,0.453,42.419,213.013,15.747
0.480,0.001,0.398,40.161,206.909,15.076
0.527,0.033,0.381,37.964,200.500,13.977
0.549,0.043,0.333,37.598,197.815,11.169
0.559,0.050,0.234,37.720,197.754,8.301
0.569,0.035,0.127,35.767,196.106,5.188
0.574,-0.003,0.044,33.081,191.284,2.380
0.575,-0.045,-0.016,29.846,186.157,1.282
0.587,-0.065,-0.070,25.940,181.335,1.648
0.598,-0.086,-0.149,23.560,176.697,3.113
0.618,-0.088,-0.210,18.311,171.448,4.944
0.637,-0.085,-0.251,13.123,164.185,7.019
0.669,-0.062,-0.277,10.864,156.555,8.606
0.694,-0.061,-0.272,8.850,148.499,9.338
0.706,-0.052,-0.285,6.226,141.907,9.521
0.718,-0.031,-0.354,4.517,137.756,10.193
0.734,-0.029,-0.396,3.479,131.042,9.399
0.732,-0.047,-0.415,1.709,124.512,8.484
0.734,-0.072,-0.468,-2.136,119.751,7.996
0.754,-0.077,-0.484,-7.629,113.586,8.972
0.781,-0.044,-0.458,-12.695,105.652,10.254
0.799,-0.023,-0.472,-16.235,99.915,10.193
0.815,-0.035,-0.487,-19.104,94.238,8.362
0.824,-0.045,-0.469,-20.203,87.280,6.714
0.833,-0.034,-0.491,-20.813,81.238,5.798
0.846,-0.051,-0.488,-19.836,74.280,4.150
0.854,-0.049,-0.451,-17.273,65.979,2.747
0.864,-0.089,-0.388,-14.343,59.204,1.099
0.861,-0.103,-0.418,-10.254,56.458,0.000
0.874,-0.107,-0.442,-6.287,53.284,0.122
0.883,-0.086,-0.424,-3.174,47.729,0.610
0.890,-0.069,-0.432,0.977,43.396,0.427
0.901,-0.059,-0.421,5.188,37.537,-0.610
0.912,-0.034,-0.394,9.155,32.288,-1.465
0.920,-0.052,-0.374,12.268,28.687,-3.235
0.927,-0.033,-0.354,13.184,26.306,-4.517
0.923,-0.062,-0.363,12.634,25.452,-6.226
0.909,-0.114,-0.371,10.803,25.330,-7.446
0.904,-0.129,-0.383,7.690,24.719,-6.470
0.905,-0.137,-0.386,4.944,23.437,-4.700
0.901,-0.150,-0.363,3.540,21.729,-3.113
0.906,-0.132,-0.380,2.625,20.386,-1.587
0.915,-0.124,-0.394,2.014,18.127,-0.305
0.921,-0.118,-0.381,1.770,14.709,0.366
0.928,-0.108,-0.347,2.319,10.986,0.916
0.936,-0.105,-0.333,3.357,8.301,0.671
0.943,-0.104,-0.330,4.822,6.775,0.183
0.948,-0.094,-0.289,5.737,4.761,0.000
0.949,-0.120,-0.248,6.592,3.906,-1.221
0.947,-0.110,-0.270,6.775,5.005,-1.465
0.939,-0.120,-0.303,6.836,5.859,-1.465
0.932,-0.141,-0.298,5.920,4.944,-1.465
0.937,-0.121,-0.285,4.456,4.272,0.122
0.953,-0.107,-0.278,3.296,3.723,1.160
0.961,-0.099,-0.260,2.930,2.563,1.465
0.961,-0.094,-0.241,3.235,1.892,1.343
0.961,-0.102,-0.254,4.211,1.953,0.671
0.961,-0.119,-0.243,4.700,1.221,0.061
0.962,-0.115,-0.229,4.395,0.549,0.854
0.962,-0.107,-0.228,3.845,0.610,1.648
0.956,-0.109,-0.248,2.869,1.160,2.014
0.950,-0.122,-0.258,1.709,0.977,2.258
0.956,-0.121,-0.253,0.183,0.061,3.174
0.960,-0.115,-0.242,-0.549,-1.160,4.333
0.969,-0.107,-0.203,-0.366,-2.258,4.639
0.987,-0.079,-0.151,-0.305,-2.319,4.700
1.001,-0.047,-0.134,0.671,-1.709,4.333
1.001,-0.052,-0.147,2.502,-0.122,2.258
0.995,-0.058,-0.177,3.113,1.526,0.671
0.994,-0.054,-0.201,2.808,1.648,0.183
0.983,-0.074,-0.195,2.380,0.549,-0.671
0.981,-0.085,-0.188,1.709,0.732,-1.038
0.977,-0.099,-0.190,0.854,0.916,-0.854
0.970,-0.112,-0.196,0.366,1.160,-0.610
0.965,-0.126,-0.205,0.183,1.770,0.366
0.963,-0.131,-0.203,-0.610,1.831,1.770
0.963,-0.127,-0.204,-1.831,1.953,3.479
0.962,-0.112,-0.215,-1.831,2.258,4.761
0.968,-0.094,-0.212,-1.404,2.258,5.615
0.977,-0.073,-0.225,-0.854,1.770,5.798

